Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Scaled,MonthlyIncome_Scaled,TotalWorkingYears_Scaled,YearsAtCompany_Scaled,AgeGroup,TenureRatio,IncomeCategory
42,0,532,29,2,1,0,92,3,2,3,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5558522548689022,-0.4149696852223492,0.9925783571707368,-0.32789331844000197,Middle-Aged,0.25,Medium
30,0,317,2,3,3,0,43,1,2,4,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.7581699611438873,-0.06224730514445236,-0.03594587230568093,-0.32789331844000197,Young,0.4166666666666667,Medium
60,0,422,7,3,1,0,41,3,5,1,16581,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.526885578888087,2.3482137808601977,2.7924957587544674,3.5908317068185576,Senior,0.8529411764705882,High
46,0,1485,18,3,3,0,87,3,2,3,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.9938596602064987,-0.3566038972485474,0.9925783571707368,0.48850772848886465,Senior,0.5,Medium
42,0,1368,28,4,4,0,88,2,2,4,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5558522548689022,-0.42255264192760694,-0.5502079870438897,-0.16461310905422863,Middle-Aged,0.75,Medium
24,1,1448,1,1,1,0,62,3,1,2,3202,21972,1,1,16,3,2,0,6,4,3,5,3,1,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,-1.4151810691502822,-0.7261006967047416,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Low
34,1,296,6,2,4,0,33,1,1,3,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.3201625558062908,-0.9216490650736604,-1.0644701017820986,-0.8177339465973219,Middle-Aged,0.5,Low
38,0,1490,2,2,4,1,42,3,1,4,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.11784484953130571,-1.0707805469437288,-1.3216011591512031,-0.9810141559830953,Middle-Aged,0.5,Low
40,0,1398,2,4,3,0,79,3,5,3,16581,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.33684855220010396,2.3482137808601977,1.2497094145398413,2.1213098223465976,Middle-Aged,0.9090909090909091,High
26,0,1349,23,3,1,0,90,3,1,4,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.1961773664814839,-0.798713251821755,-1.0644701017820986,-0.6544537372115486,Young,0.75,Low
30,0,1400,3,3,3,1,53,3,1,4,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.7581699611438873,-0.9800148530474622,-0.2930769296747854,-0.32789331844000197,Young,0.5,Low
29,0,986,3,4,2,1,93,2,3,3,11935,21526,1,0,18,3,3,0,10,2,3,10,2,0,7,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.8676718124782865,1.2806253913866417,-0.16451140099023315,0.48850772848886465,Young,0.9090909090909091,High
29,1,408,25,5,3,0,71,2,1,2,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.8676718124782865,-0.876840684542592,-0.678773515728442,-0.8177339465973219,Young,0.2857142857142857,Low
19,1,489,2,2,1,1,52,2,1,4,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,-1.9626903258222779,-0.8727045263397242,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
30,0,1398,22,4,3,0,69,3,3,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-0.7581699611438873,0.4710873164586738,-0.16451140099023315,0.32522751910309133,Young,0.8181818181818182,High
57,0,210,29,3,1,1,56,2,4,4,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2.1983800248848895,1.782249466767781,2.6639302300699153,-0.9810141559830953,Senior,0.030303030303030304,High
50,0,1099,29,4,2,1,88,2,4,3,16581,9314,0,0,15,3,2,1,28,2,3,27,10,15,7,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.4318670655440953,2.3482137808601977,2.1496681153317065,3.264271288047011,Senior,0.9310344827586207,High
30,0,1116,2,3,3,0,49,3,1,4,2564,7181,0,0,14,3,3,0,12,2,2,11,7,6,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-0.7581699611438873,-0.8727045263397242,0.09261965637887129,0.651787937874638,Young,0.8461538461538461,Low
60,0,1499,28,3,3,0,80,2,3,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2.526885578888087,0.8971116113540619,1.3782749432243935,1.794749403575051,Senior,0.782608695652174,High
47,0,983,2,2,1,0,65,3,2,4,5070,7389,5,0,13,3,3,3,20,2,3,5,0,0,4,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1.103361511540898,-0.2968593898737896,1.121143885855289,-0.32789331844000197,Senior,0.23809523809523808,Medium
46,0,1009,2,3,1,1,51,3,4,3,16581,2288,6,0,13,3,3,0,26,2,1,3,2,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9938596602064987,2.3482137808601977,1.8925370579626022,-0.6544537372115486,Senior,0.1111111111111111,High
35,0,144,22,3,4,1,46,1,1,3,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.2106607044718917,-0.48988010600762244,-0.678773515728442,-0.32789331844000197,Middle-Aged,0.7142857142857143,Medium
54,0,548,8,4,3,0,42,3,2,3,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.869874470881692,-0.5932840610793186,0.9925783571707368,-0.9810141559830953,Senior,0.05,Medium
34,0,1303,2,4,4,1,62,2,1,3,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.3201625558062908,-0.825828066707222,0.34975071374797573,-0.0013328996684553085,Middle-Aged,0.4666666666666667,Low
46,0,1125,10,3,3,0,94,2,3,4,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.9938596602064987,0.6225166639970021,0.4783162424325279,-0.6544537372115486,Senior,0.1875,High
31,0,1274,9,1,3,1,33,3,3,2,10648,14394,1,0,25,4,4,1,13,6,4,13,8,0,8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.6486681098094882,0.9848900798815907,0.2211851850634235,0.9783483566461847,Middle-Aged,0.9285714285714286,High
33,1,1277,15,1,2,1,56,3,3,3,13610,24619,7,1,12,3,4,0,15,2,4,7,6,7,7,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.42966440714069,1.6655178908201773,0.4783162424325279,-0.0013328996684553085,Middle-Aged,0.4375,High
33,1,587,10,1,1,1,38,1,1,4,3408,6705,7,0,13,3,1,3,8,2,3,4,3,1,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.42966440714069,-0.6787646639385875,-0.42164245835933756,-0.4911735278257753,Middle-Aged,0.4444444444444444,Low
30,0,413,7,1,4,1,57,3,1,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,-0.7581699611438873,-0.7764239548396338,-0.9359045730975464,-0.6544537372115486,Young,0.6,Low
35,0,1276,16,3,4,1,72,3,3,3,7632,14295,4,1,12,3,3,0,10,2,3,8,7,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.2106607044718917,0.29185379433440045,-0.16451140099023315,0.16194730971731802,Middle-Aged,0.7272727272727273,High
31,1,534,20,3,1,1,66,3,3,3,9824,22908,3,0,12,3,1,0,12,2,3,1,0,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6486681098094882,0.7955459488169737,0.09261965637887129,-0.9810141559830953,Middle-Aged,0.07692307692307693,High
34,1,988,23,3,2,0,43,3,3,1,9950,11533,9,1,15,3,3,3,11,2,3,3,2,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.3201625558062908,0.8244990562370487,-0.03594587230568093,-0.6544537372115486,Middle-Aged,0.25,High
42,0,1474,5,2,2,1,97,3,1,3,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.5558522548689022,-0.9809339993147662,-0.42164245835933756,-0.8177339465973219,Middle-Aged,0.2222222222222222,Low
36,0,635,10,4,2,1,32,3,3,4,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.10115885313749257,0.8313926532418284,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,High
22,1,1368,4,1,3,1,99,2,1,3,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,-1.6341847718190805,-0.5670883924611556,-0.9359045730975464,-0.8177339465973219,Young,0.4,Medium
48,0,163,2,5,2,0,37,3,2,4,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1.2128633628752972,-0.531011901469475,0.34975071374797573,0.32522751910309133,Senior,0.6,Medium
55,0,1117,18,5,1,0,83,3,4,2,16581,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.979376322216091,2.3482137808601977,3.3067578734926766,0.48850772848886465,Senior,0.2631578947368421,High
41,0,267,10,2,4,1,56,3,2,4,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.4463504035345031,-0.03030697235563955,0.6068817711170802,1.141628566031958,Middle-Aged,0.8235294117647058,Medium
35,0,619,1,3,2,1,85,3,2,3,4717,18659,9,0,11,3,3,0,15,2,3,11,9,6,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.2106607044718917,-0.3779740479633646,0.4783162424325279,0.651787937874638,Middle-Aged,0.6875,Medium
40,0,302,6,3,2,0,75,3,4,3,13237,20364,7,0,15,3,3,0,22,3,3,20,6,5,13,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.33684855220010396,1.5798075013940824,1.3782749432243935,2.1213098223465976,Middle-Aged,0.8695652173913043,High
39,0,443,8,1,3,0,48,3,1,3,3755,17872,1,0,11,3,1,1,8,3,3,8,3,0,7,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.22734670086570485,-0.5990287252499684,-0.42164245835933756,0.16194730971731802,Middle-Aged,0.8888888888888888,Medium
31,0,828,2,1,2,1,77,3,2,4,6582,8346,4,1,13,3,3,0,10,2,4,6,5,0,5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.6486681098094882,0.05057789916710944,-0.16451140099023315,-0.16461310905422863,Middle-Aged,0.5454545454545454,High
42,0,319,24,3,4,1,56,3,3,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.5558522548689022,0.2399220302317264,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,High
45,0,561,2,3,4,1,61,3,2,2,4805,16177,0,0,19,3,2,1,9,3,4,8,7,3,7,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.8843578088720997,-0.3577528300826774,-0.2930769296747854,0.16194730971731802,Middle-Aged,0.8,Medium
26,1,426,17,4,2,0,58,3,1,3,2741,22808,0,1,11,3,2,1,8,2,2,7,7,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.1961773664814839,-0.8320323040115237,-0.42164245835933756,-0.0013328996684553085,Young,0.7777777777777778,Low
29,0,232,19,3,4,1,34,3,2,4,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,-0.8676718124782865,-0.4825269358691907,-0.42164245835933756,-0.6544537372115486,Young,0.3333333333333333,Medium
33,0,922,1,5,1,0,95,4,4,3,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.42966440714069,2.2569885138302794,-0.16451140099023315,-0.16461310905422863,Middle-Aged,0.5454545454545454,High
31,0,688,7,3,3,1,44,2,3,4,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6486681098094882,1.193766069126417,-0.16451140099023315,-0.32789331844000197,Middle-Aged,0.45454545454545453,High
18,1,1306,5,3,2,1,69,3,1,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,-2.072192177156677,-1.0303381111823544,-1.4501666878357553,-1.1442943653688686,Young,0.0,Low
40,0,1094,28,3,3,1,58,1,3,1,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.33684855220010396,1.0501494648601721,1.121143885855289,-0.9810141559830953,Middle-Aged,0.047619047619047616,High
41,0,509,2,4,1,0,62,2,2,3,6811,2112,2,1,17,3,1,0,10,3,3,8,7,0,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4463504035345031,0.10319902297026148,-0.16451140099023315,0.16194730971731802,Middle-Aged,0.7272727272727273,High
26,0,775,29,2,1,1,45,3,2,3,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-1.1961773664814839,-0.4724163269288471,-0.42164245835933756,-1.1442943653688686,Young,0.0,Medium
35,0,195,1,3,1,0,80,3,2,3,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.2106607044718917,-0.3453443554740738,-0.8073390444129942,-0.32789331844000197,Middle-Aged,0.8333333333333334,Medium
34,0,258,21,4,4,1,74,4,2,4,5337,19921,1,0,12,3,4,0,10,3,3,10,7,5,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.3201625558062908,-0.23550637653124992,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Medium
26,1,471,24,3,3,1,66,1,1,4,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,-1.1961773664814839,-0.9241767173087463,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
37,0,799,1,3,2,0,59,3,3,4,7491,23848,4,0,17,3,4,0,12,3,4,6,5,1,2,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.008342998196906572,0.2594538884119357,0.09261965637887129,-0.16461310905422863,Middle-Aged,0.46153846153846156,High
46,0,1034,18,1,1,0,86,3,3,3,10527,8984,5,0,11,3,4,0,28,3,2,2,2,1,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.9938596602064987,0.9570859052956457,2.1496681153317065,-0.8177339465973219,Senior,0.06896551724137931,High
41,0,1276,2,5,2,0,91,3,4,1,16581,5626,7,0,16,3,2,1,22,2,3,18,16,11,8,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4463504035345031,2.3482137808601977,1.3782749432243935,1.794749403575051,Middle-Aged,0.782608695652174,High
37,0,142,9,4,1,1,69,3,3,2,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.008342998196906572,0.5680572476592421,-0.2930769296747854,0.32522751910309133,Middle-Aged,0.9,High
52,0,956,6,2,4,1,78,3,2,1,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.6508707682128936,-0.18035760049301197,0.8640128284861845,0.48850772848886465,Senior,0.5263157894736842,Medium
32,1,1474,11,4,4,1,60,4,2,3,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-0.5391662584750891,-0.38027191363162455,-0.678773515728442,-0.4911735278257753,Middle-Aged,0.5714285714285714,Medium
24,0,535,24,3,4,1,38,3,1,4,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,-1.4151810691502822,-0.9103895232991868,-1.0644701017820986,-0.8177339465973219,Young,0.5,Low
38,0,1495,10,3,3,0,76,3,2,3,9824,22174,3,0,19,3,3,1,18,4,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.11784484953130571,0.7955459488169737,0.8640128284861845,-0.9810141559830953,Middle-Aged,0.05263157894736842,High
37,0,446,1,4,2,0,65,3,2,2,6447,15701,6,0,12,3,2,1,8,2,2,6,5,4,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.008342998196906572,0.019556712645600594,-0.42164245835933756,-0.16461310905422863,Middle-Aged,0.6666666666666666,Medium
49,0,1245,18,4,4,1,58,2,5,3,16581,2125,1,1,17,3,3,1,31,5,3,31,9,0,9,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.3223652142096962,2.3482137808601977,2.535364701385363,3.9173921255901045,Senior,0.96875,High
24,0,691,23,3,2,1,89,4,1,4,2725,21630,1,1,11,3,2,2,6,3,3,6,5,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,-1.4151810691502822,-0.8357088890807396,-0.678773515728442,-0.16461310905422863,Young,0.8571428571428571,Low
26,0,703,28,2,1,1,66,3,2,2,6272,7428,1,0,20,4,4,2,6,5,4,5,3,1,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.1961773664814839,-0.02065593654894791,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Medium
24,0,823,17,2,4,1,94,2,1,2,2127,9100,1,0,21,4,4,1,1,2,3,1,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,-1.4151810691502822,-0.9731212560426825,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
